"TOA5","S2M","CR200X","23115","CR200X.Std.04","CSU_3depths.CR2","51716","Table3"
"TIMESTAMP","RECORD","VWC_1_Avg","EC_1_Avg","T_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg"
"TS","RN","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-04-23 00:00:00",0,0,0.0001829502,18.78371,0,0.0002059918,18.87851,0,-3.225802E-05,18.92259
"2023-04-24 00:00:00",1,0.06366766,0.01571284,17.60728,0.03324419,0.01333794,17.21006,0.04309952,0.01424943,18.13324
"2023-04-25 00:00:00",2,0.05828041,0.015018,14.27066,0.03147095,0.01252575,14.44509,0.03947445,0.01323525,14.54194
"2023-04-26 00:00:00",3,0.05289409,0.01385259,9.79837,0.03053498,0.01168968,9.70355,0.03654395,0.01207743,10.0435
"2023-04-27 00:00:00",4,0.1769343,0.0926816,14.22977,0.05997413,0.03054779,14.13249,0.1790149,0.0948775,14.40451
"2023-04-28 00:00:00",5,0.1727503,0.08777457,13.89537,0.05873032,0.03030873,14.01881,0.176618,0.09437494,14.05797
"2023-04-29 00:00:00",6,0.1672338,0.08651144,12.80432,0.0554063,0.02962464,12.28589,0.1732042,0.09407744,12.62329
"2023-04-30 00:00:00",7,0.1074716,0.05255288,13.72472,0.05805508,0.02670533,13.13878,0.09911421,0.05191102,13.69334
"2023-05-01 00:00:00",8,0.05721105,0.02578226,14.31888,0.06104537,0.02438079,13.68235,0.03291299,0.01704459,14.14859
"2023-05-02 00:00:00",9,0.02218176,0.01221239,18.64372,0.02371439,0.01055168,18.00064,0.01252318,0.006488237,18.00085
"2023-05-03 00:00:00",10,0,0.0001988206,17.29871,0,0.0002386113,16.66406,0,-2.326387E-05,16.68517
"2023-05-04 00:00:00",11,0,0.0001790986,17.62911,0,0.0002254865,17.46198,0,-2.847222E-05,17.65009
"2023-05-05 00:00:00",12,0,0.000173057,19.70843,0,0.0002365278,19.62868,0,-2.708335E-05,19.78082
"2023-05-06 00:00:00",13,0,0.0001648624,16.92923,0,0.0002168061,16.77334,0,-3.645835E-05,16.94028
"2023-05-07 00:00:00",14,0,0.0001631958,16.66439,0,0.0002161117,16.43812,0,-2.909724E-05,16.65887
"2023-05-16 00:00:00",0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-05-17 00:00:00",1,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-05-18 00:00:00",2,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-05-19 00:00:00",3,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-05-20 00:00:00",4,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-05-21 00:00:00",5,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-05-22 00:00:00",6,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-05-23 00:00:00",7,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-05-24 00:00:00",8,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-05-25 00:00:00",9,0.3748956,0.4526114,19.58026,0.3579023,0.4992947,19.72445,0.2900336,0.4814125,19.79377
"2023-05-26 00:00:00",10,0.358253,0.4651231,19.67038,0.3422465,0.4621059,19.16401,0.2858465,0.3985373,18.73664
"2023-05-27 00:00:00",11,0.3435842,0.4514087,19.51188,0.3200573,0.4506138,19.0475,0.2774096,0.3418782,18.53564
"2023-05-28 00:00:00",12,0.329599,0.4241814,18.91142,0.3053717,0.4410025,18.696,0.2701983,0.3095755,18.32078
"2023-05-29 00:00:00",13,0.3180628,0.4099474,19.1737,0.2946238,0.4299246,18.50202,0.2642025,0.2901462,18.04625
"2023-05-30 00:00:00",14,0.3073083,0.4063481,20.48194,0.2859461,0.4281627,19.19612,0.2597347,0.2813002,18.36524
"2023-05-31 00:00:00",15,0.2956371,0.3929228,20.70069,0.2777342,0.4231473,19.64076,0.2550935,0.2753692,18.78149
