"TOA5","S1B","CR200X","23666","CR200X.Std.04","CSU_3depths.CR2","51716","Status"
"TIMESTAMP","RECORD","OSversion","OSDate","OSSignature","ProgName","ProgSig","CalOffset","PakBusAddress","RfInstalled","RfNetAddr","RfAddress","RfHopSeq","RfPwrMode","Rf_ForceOn","Rf_Protocol","MaxTXPacket","RfSignalLevel","RfRxPakBusCnt","VarOutOfBounds","SkipScan","TrapCode","WatchDogCnt","ResetTables","BattVoltage","SerialNum"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-05-17 09:08:49",4,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.625,4,12305,1,0,1,"RF1S_LH",0,1,250,71,349,0,0,0,0,0,13.5796,23666
"2023-05-27 17:00:25",5,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,4.5,4,12305,1,0,1,"RF1S_LH",0,1,250,68,660,0,0,0,0,0,13.38233,23666
"2023-05-27 17:05:24",6,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.625,4,12305,1,0,1,"RF1S_LH",0,1,250,71,756,0,0,0,0,0,13.36639,23666
"2023-05-27 17:07:25",7,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.875,4,12305,1,0,1,"RF1S_LH",0,1,250,71,782,0,0,0,0,0,13.36806,23666
"2023-05-27 17:08:43",9,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.75,4,12305,1,0,1,"RF1S_LH",0,1,250,71,795,0,0,0,0,0,13.37562,23666
"2023-05-27 17:17:13",10,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.625,4,12305,1,0,1,"RF1S_LH",0,1,250,71,879,0,0,0,0,0,13.37646,23666
"2023-05-27 17:19:03",11,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.125,4,12305,1,0,1,"RF1S_LH",0,1,250,71,899,0,0,0,0,0,13.38737,23666
"2023-05-29 16:41:53",13,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.75,4,12305,1,0,1,"RF1S_LH",0,1,250,71,936,0,0,0,0,0,13.33365,23666
"2023-05-31 15:11:42",14,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.875,4,12305,1,0,1,"RF1S_LH",0,1,250,71,952,0,0,0,0,0,13.33784,23666
"2023-05-31 15:16:53",15,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.625,4,12305,1,0,1,"RF1S_LH",0,1,250,71,1013,0,0,0,0,0,13.34456,23666
"2023-06-01 16:30:08",16,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.75,4,12305,1,0,1,"RF1S_LH",0,1,250,71,1087,0,0,0,0,0,13.48307,23666
"2023-06-01 16:30:17",17,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.625,4,12305,1,0,1,"RF1S_LH",0,1,250,71,1089,0,0,0,0,0,13.50237,23666
"2023-06-06 16:10:02",18,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.625,4,12305,1,0,1,"RF1S_LH",0,1,250,71,1147,0,0,0,0,0,13.42263,23666
"2023-06-06 16:10:28",19,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.875,4,12305,1,0,1,"RF1S_LH",0,1,250,71,1156,0,0,0,0,0,13.39493,23666
"2023-06-09 15:30:52",20,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.75,4,12305,1,0,1,"RF1S_LH",0,1,250,70,1425,0,0,0,0,0,13.37058,23666
"2023-06-12 10:25:22",21,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.875,4,12305,1,0,1,"RF1S_LH",0,1,250,70,1425,0,0,0,0,0,13.46208,23666
