"TOA5","S1T","CR200X","23119","CR200X.Std.04","CSU_3depths.CR2","51716","Table2"
"TIMESTAMP","RECORD","BattV_Min","VWC_1_Avg","EC_1_Avg","T_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-05-12 12:00:00",0,12.66797,0,3.947369E-05,18.68512,0,-0.0002447368,18.27742,0.0008157895,-2.368421E-05,18.54604
"2023-05-13 00:00:00",1,12.66293,0,2.61111E-05,21.57621,0,-0.0002569456,21.94742,0,7.166671E-05,21.40799
"2023-05-13 12:00:00",2,12.64111,0,7.194457E-05,11.18968,0,-0.0001859726,11.16558,0,0.0002340282,12.57842
"2023-05-14 00:00:00",3,12.6621,0,1.875E-05,23.18512,0,-0.0002673624,22.4536,0,6.041669E-05,23.62464
"2023-05-14 12:00:00",4,12.64615,0,3.291664E-05,14.27416,0,-0.0001908338,14.33912,0,0.0002113891,14.78605
"2023-05-15 00:00:00",5,12.64615,0,2.027777E-05,20.54844,0,-0.0002365285,19.86616,0,0.0001438892,21.10479
"2023-05-15 12:00:00",6,12.62348,0.005307084,0.004371944,13.08997,0.007743752,0.01084153,13.06335,0.008414024,0.009314306,14.00807
"2023-05-16 00:00:00",7,12.66042,0.09818569,0.08969471,25.44838,0.140281,0.1425574,24.11083,0.1456863,0.164491,22.95096
"2023-05-16 00:00:00",7,12.66042,0.09818569,0.08969471,25.44838,0.140281,0.1425574,24.11083,0.1456863,0.164491,22.95096
"2023-05-16 12:00:00",8,12.84677,0.09022959,0.07612265,14.90474,0.1332558,0.1260066,15.3703,0.1380466,0.1491676,14.17456
"2023-05-17 00:00:00",9,13.00123,0.09666737,0.08206509,25.22686,0.1382758,0.1346437,23.95008,0.1405116,0.1560869,23.04272
"2023-05-17 12:00:00",10,12.95422,0.08881374,0.07196511,14.88926,0.1314138,0.1208424,15.56316,0.1354859,0.1448378,14.31091
"2023-05-18 00:00:00",11,13.05243,0.09484765,0.08108475,25.64512,0.1364664,0.1294569,24.40334,0.137936,0.1520194,23.06174
"2023-05-18 12:00:00",12,13.01214,0.08914737,0.0729508,17.81134,0.1315194,0.1198233,17.62517,0.1349643,0.1451583,16.62004
"2023-05-19 00:00:00",13,13.09776,0.09336605,0.07946873,25.86481,0.1351546,0.1271997,24.21218,0.1367251,0.1506933,23.62884
"2023-05-19 12:00:00",14,13.04572,0.0865739,0.06935564,16.03286,0.1292535,0.1147722,16.57285,0.1330186,0.1414255,15.47529
"2023-05-20 00:00:00",15,13.11875,0.09528225,0.07140589,27.38905,0.1357341,0.1066848,25.17658,0.1384831,0.1384331,25.13881
"2023-05-20 12:00:00",16,13.05495,0.08744805,0.06350621,16.21078,0.1287419,0.1007483,16.89435,0.1345352,0.131285,15.67083
"2023-05-21 00:00:00",17,13.11791,0.09343062,0.07254822,28.06569,0.1337829,0.1096211,26.12411,0.1374477,0.1392266,25.32993
