"TOA5","S4T","CR200X","23116","CR200X.Std.04","CSU_3depths.CR2","51716","Public"
"TIMESTAMP","RECORD","BattV","VWC_1","EC_1","T_1","P_1","PA_1","VR_1","VWC_2","EC_2","T_2","P_2","PA_2","VR_2","VWC_3","EC_3","T_3","P_3","PA_3","VR_3"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless"
"","","","","","","","","","","","","","","","","","","","",""
"2023-05-17 08:58:58",6946,13.49314,0.0568,0.0485,16.8301,4.0622,1.2591,1.0611,0.1611,0.2719,16.5888,8.6437,1.4716,1.3379,0.2237,0.6182,16.0369,11.8919,1.6073,1.7883
"2023-05-17 09:01:04",6949,13.5007,0.0568,0.0485,17.0302,4.0623,1.2591,1.0611,0.161,0.2722,16.6765,8.6415,1.4716,1.3383,0.2235,0.6197,16.0533,11.8785,1.6073,1.7902
"2023-05-23 13:07:34",15835,13.31686,0.0625,0.0647,38.7955,4.2902,1.2738,1.0815,0.1595,0.2963,30.5978,8.5688,1.4739,1.3684,0.2063,0.6059,25.0668,10.9426,1.5835,1.7724
"2023-05-29 16:52:49",24700,13.28412,0.2335,0.4014,24.2307,12.4458,1.5903,1.5096,0.2414,0.7418,20.456,12.9029,1.6649,1.9297,0.2758,0.9269,19.05,15.0007,1.7327,2.1889
"2023-05-29 16:53:05",24701,13.2816,0.2336,0.401,24.2528,12.4487,1.5903,1.509,0.2415,0.7414,20.4533,12.9067,1.6649,1.9292,0.2759,0.9261,19.0664,15.0098,1.7327,2.1878
"2023-06-01 14:57:54",28905,13.42263,0.2045,0.3128,20.9764,10.8449,1.5361,1.3965,0.2263,0.6945,20.0592,12.0369,1.6366,1.8698,0.2701,0.9156,19.6489,14.6399,1.7237,2.1741
"2023-06-01 15:00:58",28908,13.42766,0.2044,0.3137,21.0038,10.8398,1.5361,1.3976,0.2261,0.6959,20.051,12.0251,1.6366,1.8714,0.2699,0.9165,19.6489,14.63,1.7237,2.1752
"2023-06-01 15:23:42",28931,13.43018,0.2044,0.3138,21.1846,10.839,1.5361,1.3977,0.2261,0.6955,20.0784,12.0281,1.6366,1.871,0.2701,0.9155,19.6215,14.6419,1.7237,2.1739
"2023-06-01 15:24:59",28932,13.42347,0.2044,0.3133,21.1791,10.842,1.5361,1.3971,0.2261,0.696,20.0893,12.0238,1.6366,1.8716,0.2701,0.9154,19.6297,14.643,1.7237,2.1738
"2023-06-01 15:31:24",28939,13.42431,0.2044,0.3137,21.2257,10.8401,1.5361,1.3975,0.226,0.6962,20.0866,12.0223,1.6366,1.8718,0.27,0.9163,19.5969,14.6323,1.7237,2.175
"2023-06-01 15:41:11",28949,13.41759,0.2044,0.3138,21.2943,10.8393,1.5361,1.3977,0.2262,0.6948,20.1003,12.0347,1.6366,1.8701,0.27,0.9163,19.6243,14.6325,1.7237,2.1749
"2023-06-01 15:43:03",28951,13.40584,0.2044,0.3139,21.2806,10.8387,1.5361,1.3978,0.226,0.6963,20.1249,12.0209,1.6366,1.872,0.2703,0.9147,19.5969,14.6505,1.7237,2.1729
