"TOA5","S4M","CR200X","23117","CR200X.Std.04","CSU_3depths.CR2","51716","Table2"
"TIMESTAMP","RECORD","BattV_Min","VWC_1_Avg","EC_1_Avg","T_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-04-30 00:00:00",0,12.44972,0.1011491,0.1123718,23.2234,0.03416735,0.03952795,21.81216,0.08592373,0.111048,21.4789
"2023-04-30 12:00:00",1,12.54793,0.09445994,0.09218486,6.893117,0.02937793,0.0293814,7.012092,0.07990017,0.09507919,7.344438
"2023-05-01 00:00:00",2,12.75527,0.09871342,0.107633,25.86089,0.032809,0.03706208,24.65913,0.08597225,0.1109684,24.58216
"2023-05-01 12:00:00",3,12.69903,0.09042291,0.08783917,9.587595,0.02813998,0.02734192,9.913764,0.07828797,0.09357445,10.09877
"2023-05-02 00:00:00",4,12.83502,0.09371359,0.09951542,26.24704,0.03112992,0.03320568,25.34847,0.08335981,0.1074127,25.03553
"2023-05-02 12:00:00",5,12.79053,0.08663169,0.08289766,11.52297,0.02652302,0.02481832,11.28457,0.07727993,0.09203121,11.93548
"2023-05-03 00:00:00",6,12.87699,0.08835942,0.08847417,21.196,0.02868104,0.02732903,20.36211,0.07967888,0.09982287,21.26584
"2023-05-03 12:00:00",7,12.81739,0.08160717,0.07409599,7.769762,0.02533539,0.02101974,7.706866,0.07304792,0.08528126,8.250125
"2023-05-04 00:00:00",8,12.91141,0.08654877,0.08397081,24.30047,0.02845109,0.02507861,23.7422,0.07899997,0.09726283,23.49962
"2023-05-04 12:00:00",9,12.88623,0.08261732,0.07493959,16.53064,0.02648341,0.02065293,17.10303,0.09169731,0.1109738,16.41259
"2023-05-05 00:00:00",10,12.93911,0.0834358,0.08067935,22.15121,0.02736442,0.02271516,21.56183,0.1152111,0.1597028,21.03516
"2023-05-05 12:00:00",11,12.88371,0.07699959,0.06833544,9.323,0.02342629,0.01764057,9.053618,0.09880831,0.1252421,9.367068
"2023-05-06 00:00:00",12,12.96261,0.07958838,0.07286419,18.49971,0.02520592,0.01920502,17.56628,0.09407483,0.1252712,18.13082
"2023-05-16 00:00:00",0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-05-16 12:00:00",1,12.93911,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-05-17 00:00:00",2,12.9878,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-05-17 12:00:00",3,12.9198,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-05-18 00:00:00",4,12.99451,0.06858733,0.04832239,26.85426,0.05652309,0.02000182,25.34562,0.1005516,0.1406246,22.19829
"2023-05-18 12:00:00",5,12.95254,0.06452398,0.04280403,19.01854,0.05368654,0.01853545,18.64002,0.09785201,0.1342688,17.36538
