"TOA5","S2B","CR200X","23665","CR200X.Std.04","CSU_3depths.CR2","51716","Table1"
"TIMESTAMP","RECORD","VWC_1_Avg","EC_1_Avg","T_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg"
"TS","RN","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-05-15 15:15:00",0,0.0987,0.087,39.2891,0.092,0.1515,37.8206,0,0,0
"2023-05-15 15:30:00",1,0.0987,0.0875,39.3486,0.092,0.1515,37.1825,0,0,0
"2023-05-15 15:45:00",2,0.09864001,0.08762668,39.39861,0.09108666,0.1520933,35.95898,0,0,0
"2023-05-15 16:00:00",3,0.09844668,0.08790667,38.59195,0.09041999,0.1521133,32.55671,0,0,0
"2023-05-15 16:15:00",4,0.09784668,0.08805999,37.57283,0.08979332,0.15198,29.44012,0,0,0
"2023-05-15 16:30:00",5,0.09760001,0.08812,36.01021,0.08933332,0.1519533,27.97922,0,0,0
"2023-05-15 16:45:00",6,0.09711334,0.08816666,34.15077,0.08904,0.1513334,27.28706,0,0,0
"2023-05-15 17:00:00",7,0.09679334,0.08807334,32.70093,0.08902,0.1514533,26.70329,0,0,0
"2023-05-15 17:15:00",8,0.09639335,0.08810666,31.42944,0.08857333,0.1511133,26.13295,0,0,0
"2023-05-15 17:30:00",9,0.09589335,0.08794667,30.42769,0.08838666,0.1507133,25.81798,0,0,0
"2023-05-15 17:45:00",10,0.09574001,0.0877,29.53573,0.08834667,0.15096,25.57956,0,0,0
"2023-05-15 18:00:00",11,0.09521334,0.08749333,28.53638,0.08814,0.15056,25.22387,0,0,0
"2023-05-15 18:15:00",12,0.09501334,0.08712,27.40136,0.08770668,0.1502867,24.70965,0,0,0
"2023-05-15 18:30:00",13,0.09445333,0.08676668,26.8722,0.08773334,0.1501133,24.50045,0,0,0
"2023-05-15 18:45:00",14,0.09413332,0.08640667,25.73376,0.08756001,0.1498466,23.80663,0,0,0
"2023-05-15 19:00:00",15,0.09206666,0.08585334,24.05527,0.08651333,0.14978,22.77236,0,0,0
"2023-05-15 19:15:00",16,0.09181333,0.08540668,22.15248,0.08620001,0.14956,21.63478,0,0,0
"2023-05-16 07:45:00",17,0.08306363,0.05857272,12.55367,0.07952727,0.1273364,14.07552,0,0,0
"2023-05-16 08:00:00",18,0.08359334,0.05851333,13.072,0.07954666,0.12738,14.43798,0,0,0
"2023-05-16 08:15:00",19,0.08359334,0.05850667,13.80896,0.08021332,0.1271467,14.90103,0,0,0
"2023-05-16 08:30:00",20,0.08392,0.05840666,14.77185,0.08033333,0.1270933,15.46247,0,0,0
"2023-05-16 08:45:00",21,0.08356667,0.05862666,15.78199,0.08033333,0.1270733,16.08958,0,0,0
"2023-05-16 09:00:00",22,0.08402667,0.05857334,16.63826,0.08035999,0.1269667,16.64396,0,0,0
"2023-05-16 09:15:00",23,0.08420668,0.05887999,17.522,0.08102,0.1270733,17.2339,0,0,0
"2023-05-16 09:30:00",24,0.08512667,0.059,18.44589,0.08106665,0.1271867,17.8927,0,0,0
"2023-05-16 09:45:00",25,0.08536667,0.05948001,19.29574,0.08101333,0.1273867,18.51721,0,0,0
"2023-05-16 10:00:00",26,0.08539999,0.06004,20.03954,0.08149333,0.1275933,19.04159,0,0,0
"2023-05-16 10:15:00",27,0.08577333,0.06064,20.77205,0.08167999,0.1278533,19.51616,0,0,0
"2023-05-16 10:30:00",28,0.08650001,0.06126,21.52689,0.08160666,0.1283333,20.01054,0,0,0
"2023-05-16 10:45:00",29,0.08734,0.0621,22.87918,0.08188668,0.1287867,20.5141,0,0,0
"2023-05-16 11:00:00",30,0.08862667,0.06279334,26.57873,0.08218,0.1293,21.092,0,0,0
"2023-05-16 11:15:00",31,0.08948665,0.06376,31.29581,0.08254001,0.1298,21.72022,0,0,0
"2023-05-16 11:30:00",32,0.09044667,0.06478667,34.20726,0.08358001,0.13046,23.22059,0,0,0
"2023-05-16 11:45:00",33,0.09118667,0.06602667,36.12531,0.08489335,0.1306333,28.46381,0,0,0
"2023-05-16 12:00:00",34,0.09195999,0.06726667,37.13578,0.08552666,0.13184,33.67948,0,0,0
