"TOA5","S1T","CR200X","23119","CR200X.Std.04","CSU_3depths.CR2","51716","Public"
"TIMESTAMP","RECORD","BattV","VWC_1","EC_1","T_1","P_1","PA_1","VR_1","VWC_2","EC_2","T_2","P_2","PA_2","VR_2","VWC_3","EC_3","T_3","P_3","PA_3","VR_3"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless"
"","","","","","","","","","","","","","","","","","","","",""
"2023-05-17 08:53:45",7051,13.50993,0.0884,0.07,16.6327,5.3627,1.3202,1.0883,0.1307,0.1181,16.3418,7.2147,1.4004,1.1488,0.1354,0.1433,16.0341,7.4311,1.4027,1.1812
"2023-05-17 09:22:30",7080,13.48391,0.0891,0.0703,18.6315,5.3917,1.3213,1.0887,0.1314,0.1181,17.7533,7.2484,1.4015,1.1488,0.136,0.1441,17.233,7.4608,1.4038,1.1823
"2023-05-27 17:22:25",21960,13.35799,0.3705,0.5293,19.7091,22.1362,1.8005,1.6736,0.3455,0.5059,18.1912,20.0095,1.7768,1.6407,0.3733,0.6251,17.6739,22.3911,1.8254,1.7975
"2023-05-27 17:30:56",21968,13.36722,0.3704,0.5305,19.7774,22.1294,1.8005,1.6752,0.3455,0.5065,18.2349,20.0063,1.7768,1.6415,0.3734,0.6247,17.6685,22.3934,1.8254,1.797
"2023-05-29 16:47:10",24805,13.30762,0.3549,0.5133,21.1545,20.7849,1.7734,1.653,0.3282,0.4917,18.719,18.6542,1.7474,1.6226,0.3624,0.6154,17.8765,21.4237,1.8062,1.785
"2023-05-31 15:20:07",27598,13.3454,0.335,0.4588,19.6161,19.1777,1.7361,1.5831,0.3122,0.4635,18.5631,17.4717,1.7192,1.5867,0.3535,0.6032,18.2978,20.6689,1.7904,1.7692
"2023-05-31 15:22:52",27600,13.32861,0.3358,0.4588,19.6161,19.2346,1.7372,1.5831,0.3122,0.4636,18.5577,17.4713,1.7192,1.5868,0.3535,0.6037,18.3033,20.6657,1.7904,1.7699
"2023-05-31 15:24:34",27602,13.32777,0.3363,0.4511,19.6626,19.2761,1.7372,1.5732,0.3129,0.4541,18.5577,17.5224,1.7192,1.5746,0.3534,0.605,18.3142,20.6574,1.7904,1.7716
"2023-05-31 15:28:18",27606,13.32777,0.3357,0.4597,19.6981,19.2297,1.7372,1.5842,0.3123,0.4628,18.5932,17.4756,1.7192,1.5858,0.3535,0.6031,18.3115,20.6693,1.7904,1.7692
"2023-06-01 16:40:50",29118,13.49062,0.3588,0.5182,19.5477,21.1138,1.7802,1.6593,0.3572,0.5475,18.8257,20.9798,1.8005,1.694,0.3534,0.6053,18.3279,20.6558,1.7904,1.7719
"2023-06-06 16:19:51",36297,13.37646,0.3558,0.4997,20.3411,20.8603,1.7734,1.6356,0.3313,0.4986,18.8339,18.8888,1.7531,1.6315,0.3692,0.5956,18.1993,22.0225,1.8152,1.7594
"2023-06-06 16:23:22",36301,13.37226,0.3558,0.5002,20.3356,20.8578,1.7734,1.6362,0.3313,0.4986,18.8339,18.8887,1.7531,1.6315,0.3692,0.5958,18.213,22.0214,1.8152,1.7597
