"TOA5","S1M","CR200X","23673","CR200X.Std.04","CSU_3depths.CR2","51716","Status"
"TIMESTAMP","RECORD","OSversion","OSDate","OSSignature","ProgName","ProgSig","CalOffset","PakBusAddress","RfInstalled","RfNetAddr","RfAddress","RfHopSeq","RfPwrMode","Rf_ForceOn","Rf_Protocol","MaxTXPacket","RfSignalLevel","RfRxPakBusCnt","VarOutOfBounds","SkipScan","TrapCode","WatchDogCnt","ResetTables","BattVoltage","SerialNum"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-04-22 20:51:32",2,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.125,3,12305,0,0,1,"RF1S_LH",0,2,250,0,0,0,0,0,0,0,12.75863,23673
"2023-04-23 12:02:04",0,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.375,3,12305,0,0,1,"RF1S_LH",0,2,250,0,0,0,0,0,0,0,12.68644,23673
"2023-05-15 14:57:27",0,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.75,3,12305,1,0,1,"RF1S_LH",0,1,250,61,32,0,0,0,0,0,13.00459,23673
"2023-05-15 15:06:57",2,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.125,3,12305,1,0,1,"RF1S_LH",0,1,250,55,59,0,0,0,0,0,12.99535,23673
"2023-05-15 16:58:40",4,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.875,3,12305,1,0,1,"RF1S_LH",0,1,250,61,120,0,0,0,0,0,13.04404,23673
"2023-05-15 16:59:34",6,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3,3,12305,1,0,1,"RF1S_LH",0,1,250,61,125,0,0,0,0,0,13.07006,23673
"2023-05-16 09:45:38",9,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.25,3,12305,1,0,1,"RF1S_LH",0,1,250,71,138,0,0,0,0,0,13.31518,23673
"2023-05-16 14:54:39",10,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.75,3,12305,1,0,1,"RF1S_LH",0,1,250,71,214,0,0,0,0,0,13.17415,23673
"2023-05-17 09:14:32",11,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.25,3,12305,1,0,1,"RF1S_LH",0,1,250,65,245,0,0,0,0,0,13.4008,23673
"2023-05-17 09:21:25",12,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.75,3,12305,1,0,1,"RF1S_LH",0,1,250,71,306,0,0,0,0,0,13.39577,23673
"2023-05-27 16:30:06",14,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.125,3,12305,1,0,1,"RF1S_LH",0,1,250,71,515,0,0,0,0,0,13.33616,23673
"2023-05-27 16:36:11",15,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.375,3,12305,1,0,1,"RF1S_LH",0,1,250,71,583,0,0,0,0,0,13.30762,23673
"2023-05-27 16:37:12",16,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,5.375,3,12305,1,0,1,"RF1S_LH",0,1,250,71,593,0,0,0,0,0,13.28244,23673
"2023-05-27 16:43:10",17,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.125,3,12305,1,0,1,"RF1S_LH",0,1,250,71,684,0,0,0,0,0,13.27908,23673
"2023-05-27 16:46:00",18,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3,3,12305,1,0,1,"RF1S_LH",0,1,250,71,718,0,0,0,0,0,13.28076,23673
"2023-05-27 16:47:32",20,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.125,3,12305,1,0,1,"RF1S_LH",0,1,250,71,731,0,0,0,0,0,13.27573,23673
