"TOA5","S2B","CR200X","23665","CR200X.Std.04","CSU_3depths.CR2","51716","Table3"
"TIMESTAMP","RECORD","VWC_1_Avg","EC_1_Avg","T_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg"
"TS","RN","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-04-30 00:00:00",0,0.06700531,0.02294654,15.96794,0.05103916,0.02171845,15.98567,0,0,0
"2023-05-01 00:00:00",1,0.06553666,0.02111351,14.1476,0.04949895,0.02004587,13.76237,0,0,0
"2023-05-17 00:00:00",0,0.08984814,0.07165018,26.08754,0.08438879,0.1382655,23.68958,0,0,0
"2023-05-18 00:00:00",1,0.08682957,0.06606235,22.23915,0.08207677,0.1307672,20.84335,0,0,0
"2023-05-19 00:00:00",2,0.08677966,0.06520516,24.11852,0.08086443,0.1288635,22.31724,0,0,0
"2023-05-20 00:00:00",3,0.08536901,0.0588242,23.42175,0.07668348,0.09293114,22.91929,0,0,0
"2023-05-21 00:00:00",4,0.08409917,0.05532823,23.65721,0.07284908,0.06710367,22.67598,0,0,0
"2023-05-22 00:00:00",5,0.08219796,0.05358683,23.16641,0.07101247,0.06658144,22.37622,0,0,0
"2023-05-23 00:00:00",6,0.08070272,0.05154995,23.05655,0.06966693,0.06520992,22.3625,0,0,0
"2023-05-24 00:00:00",7,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-05-25 00:00:00",8,0.3518184,0.4628406,20.14207,0.3354682,0.5373501,20.27236,0.320615,0.5812827,20.29676
"2023-05-26 00:00:00",9,0.3392461,0.487489,20.06111,0.3220712,0.51147,19.61009,0.3151944,0.6211489,19.25213
"2023-05-27 00:00:00",10,0.325901,0.4618218,19.88997,0.3059759,0.5030953,19.42655,0.3017851,0.6054558,18.96832
"2023-05-28 00:00:00",11,0.3100746,0.4241414,19.30228,0.2929901,0.4936092,19.02301,0.2924139,0.5951223,18.69604
"2023-05-29 00:00:00",12,0.2959955,0.4003579,19.57635,0.2841424,0.4866608,18.75087,0.2846507,0.5811678,18.32819
"2023-05-30 00:00:00",13,0.2824484,0.3885694,20.80611,0.277364,0.4904571,19.49245,0.2776016,0.5729935,18.66521
"2023-05-31 00:00:00",14,0.2661507,0.3665075,21.05747,0.2711948,0.490011,19.9606,0.2706669,0.563149,19.09468
"2023-06-01 00:00:00",15,0.2517315,0.3407385,20.52176,0.2651879,0.4806572,19.87057,0.264031,0.5465027,19.17686
"2023-06-02 00:00:00",16,0.2697804,0.3552818,19.4483,0.277133,0.4815179,19.40519,0.288027,0.5401338,19.10461
"2023-06-03 00:00:00",17,0.3228039,0.3719888,17.53774,0.3041324,0.4701551,17.71185,0.3249888,0.6151091,17.92449
"2023-06-04 00:00:00",18,0.3137067,0.3842428,19.43749,0.2942942,0.471521,18.0822,0.3035353,0.5606042,17.65068
"2023-06-05 00:00:00",19,0.301217,0.386658,21.03016,0.2836903,0.477331,19.35945,0.2915811,0.5467674,18.44727
"2023-06-06 00:00:00",20,0.2858365,0.3700972,21.32063,0.2744793,0.4746404,20.0058,0.2823302,0.5351242,19.0599
"2023-06-07 00:00:00",21,0.2702892,0.3454513,20.54043,0.266968,0.4631897,19.8602,0.2745784,0.5191896,19.17001
"2023-06-08 00:00:00",22,0.2572488,0.3349093,21.15326,0.2609896,0.4551511,19.86237,0.2678743,0.5028073,19.08016
"2023-06-09 00:00:00",23,0.2413383,0.3257549,22.25111,0.2548034,0.4515912,20.40457,0.261308,0.4906321,19.40267
"2023-06-10 00:00:00",24,0.2227838,0.3083964,22.38108,0.2479434,0.4472956,20.9571,0.254758,0.480229,19.93833
"2023-06-11 00:00:00",25,0.2039305,0.2930408,23.28166,0.2406034,0.441565,21.48147,0.2482729,0.4665256,20.30927
"2023-06-12 00:00:00",26,0.1819709,0.2652141,22.75194,0.2319766,0.4290628,21.64188,0.241347,0.4507079,20.66945
"2023-06-13 00:00:00",27,0.1617195,0.2451259,23.80011,0.2215423,0.4174831,22.10105,0.2336578,0.4307315,20.93213
"2023-06-14 00:00:00",28,0.1418599,0.2074219,22.92583,0.2094202,0.3986939,22.07398,0.2253655,0.4087353,21.15973
