"TOA5","S2B","CR200X","23665","CR200X.Std.04","CSU_3depths.CR2","51716","Public"
"TIMESTAMP","RECORD","BattV","VWC_1","EC_1","T_1","P_1","PA_1","VR_1","VWC_2","EC_2","T_2","P_2","PA_2","VR_2","VWC_3","EC_3","T_3","P_3","PA_3","VR_3"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless"
"","","","","","","","","","","","","","","","","","","","",""
"2023-05-24 14:46:32",11952,13.405,0.3704,0.5224,22.027,22.1259,1.8073,1.6686,0.347,0.5526,19.4711,20.1258,1.7825,1.6861,0.3371,0.6962,19.5422,19.3357,1.7565,1.8637
"2023-06-01 16:28:41",23574,13.46544,0.2407,0.3438,21.5191,12.8598,1.5869,1.4387,0.2592,0.47,19.3699,13.9634,1.6412,1.5826,0.267,0.547,18.812,14.4426,1.6366,1.6769
"2023-06-06 16:26:38",30772,13.37394,0.2683,0.3671,23.7158,14.5265,1.6299,1.4686,0.2656,0.4627,19.7036,14.3564,1.6491,1.5735,0.2729,0.5119,18.7519,14.8161,1.6389,1.633
"2023-06-06 16:30:39",30776,13.39744,0.2683,0.3672,23.7158,14.5256,1.6299,1.4688,0.2663,0.4551,19.7063,14.4039,1.6491,1.564,0.273,0.5106,18.7573,14.8255,1.6389,1.6314
"2023-06-08 16:23:03",33649,13.30427,0.2386,0.3567,27.4497,12.7382,1.5858,1.4553,0.2529,0.4529,20.3137,13.5813,1.6299,1.5613,0.2597,0.4815,18.9105,13.9927,1.6163,1.5951
"2023-06-09 15:28:45",35035,13.35127,0.2215,0.3284,26.1649,11.7697,1.5575,1.4189,0.2462,0.4398,20.1085,13.181,1.6186,1.5449,0.2534,0.4703,19.2879,13.6128,1.6061,1.5811
"2023-06-12 10:27:59",39054,13.42179,0.1632,0.2339,21.4122,8.7469,1.4603,1.298,0.2234,0.4088,21.0394,11.8739,1.5824,1.5062,0.2353,0.4309,20.7161,12.549,1.5756,1.532
"2023-06-13 16:01:12",40828,13.45033,0.1374,0.2003,25.3929,7.5248,1.4174,1.255,0.2055,0.3911,21.6892,10.9021,1.5553,1.4841,0.2232,0.3983,20.6559,11.8644,1.5541,1.4915
"2023-06-21 10:05:53",51992,13.38233,0.0956,0.125,21.8017,5.6667,1.3394,1.1591,0.1063,0.2496,22.6786,6.1277,1.3936,1.3082,0.1641,0.2803,22.6071,8.7894,1.4547,1.3451
"2023-07-01 10:14:58",66401,13.44361,0.2136,0.2588,19.917,11.3378,1.5361,1.3298,0.2338,0.3887,20.9928,12.4605,1.5937,1.4811,0.2525,0.2775,21.2943,13.5597,1.5767,1.3416
"2023-07-20 09:43:19",93732,13.32273,0.263,0.3391,23.7075,14.1987,1.6186,1.4326,0.2633,0.4379,24.7524,14.2127,1.6423,1.5425,0.2696,0.3041,24.9415,14.6097,1.605,1.3746
"2023-07-20 09:45:24",93734,13.3412,0.263,0.3391,23.6826,14.1985,1.6186,1.4327,0.2633,0.4372,24.7663,14.2167,1.6423,1.5417,0.2696,0.3043,24.9304,14.6087,1.605,1.3749
"2023-08-01 15:54:18",111383,13.39744,0.1061,0.1393,28.5164,6.1196,1.3586,1.1773,0.0981,0.2253,26.8536,5.7729,1.3767,1.278,0.1939,0.2492,26.249,10.2876,1.4897,1.3067
"2023-08-08 16:30:03",121500,13.2774,0.243,0.3367,24.2694,12.9925,1.5892,1.4296,0.2451,0.3958,23.1525,13.1179,1.6107,1.49,0.2853,0.2988,23.1056,15.6209,1.6276,1.368
"2023-08-23 11:41:39",142811,13.36219,0.0916,0.1219,22.8631,5.4982,1.3326,1.1551,0.0821,0.1795,23.3815,5.0949,1.3428,1.2213,0.1934,0.2258,24.0201,10.2634,1.4852,1.2778
"2023-08-23 11:43:18",142813,13.35631,0.0918,0.1211,22.8686,5.5037,1.3326,1.1541,0.082,0.1798,23.3484,5.093,1.3428,1.2216,0.1934,0.2255,24.0395,10.2654,1.4852,1.2774
"2023-09-11 09:35:58",170046,13.47299,0.0911,0.1204,20.3986,5.477,1.3315,1.1533,0.0818,0.1812,21.7249,5.0827,1.3428,1.2234,0.1714,0.2271,22.0517,9.1462,1.4547,1.2793
