"TOA5","S2B","CR200X","23665","CR200X.Std.04","CSU_3depths.CR2","51716","Table2"
"TIMESTAMP","RECORD","BattV_Min","VWC_1_Avg","EC_1_Avg","T_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-04-29 12:00:00",0,12.82159,0,-0.0001333333,18.03885,0,0.0001833333,18.33475,0,0,0
"2023-04-30 00:00:00",1,12.79389,0.06700531,0.02294654,15.96794,0.05103916,0.02171845,15.98567,0,0,0
"2023-04-30 12:00:00",2,12.75779,0.06483506,0.02103919,8.29866,0.048695,0.01991764,7.46199,0,0,0
"2023-05-01 00:00:00",3,12.79473,0.06623819,0.02118793,19.99658,0.05030276,0.0201742,20.06279,0,0,0
"2023-05-16 12:00:00",0,13.43354,0.08633643,0.06099323,21.94191,0.08163122,0.1283057,19.66689,0,0,0
"2023-05-17 00:00:00",1,12.94918,0.09114524,0.07558743,27.61913,0.08540729,0.1419451,25.17573,0,0,0
"2023-05-17 12:00:00",2,12.90217,0.08351826,0.0599982,16.12434,0.07987711,0.126135,16.22193,0,0,0
"2023-05-18 00:00:00",3,13.00627,0.0901411,0.07212652,28.35395,0.0842768,0.1353992,25.46474,0,0,0
"2023-05-18 12:00:00",4,12.96177,0.08451356,0.06020071,19.22615,0.07971022,0.1246598,18.55187,0,0,0
"2023-05-19 00:00:00",5,13.02809,0.08904565,0.07020963,29.01091,0.08201872,0.1330676,26.08261,0,0,0
"2023-05-19 12:00:00",6,12.96094,0.08213459,0.05628793,17.36007,0.07663179,0.1165079,17.56932,0,0,0
"2023-05-20 00:00:00",7,13.02809,0.0886035,0.06136052,29.48347,0.0767358,0.06935433,28.26925,0,0,0
"2023-05-20 12:00:00",8,12.95002,0.0811397,0.05007379,17.37475,0.07091808,0.06399577,17.05679,0,0,0
"2023-05-21 00:00:00",9,13.01046,0.08705866,0.06058274,29.93972,0.0747795,0.07021143,28.29514,0,0,0
"2023-05-21 12:00:00",10,12.9282,0.07951163,0.04919877,17.5424,0.06917561,0.06385609,17.13488,0,0,0
"2023-05-22 00:00:00",11,12.99955,0.08488399,0.05797496,28.79043,0.07284889,0.06930652,27.61758,0,0,0
"2023-05-22 12:00:00",12,12.92904,0.07837656,0.04810357,18.2398,0.06814868,0.06315385,18.08489,0,0,0
"2023-05-23 00:00:00",13,12.98276,0.08302843,0.05499651,27.87328,0.07118509,0.06726587,26.64009,0,0,0
"2023-05-23 12:00:00",14,12.92232,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-05-24 00:00:00",15,12.97017,0.2470884,0.3007024,28.8405,0.2145757,0.3374831,28.09815,0.1965976,0.3880862,27.11557
"2023-05-24 12:00:00",16,12.92148,0.346031,0.4140251,18.43608,0.3312425,0.5323291,20.37297,0.3125192,0.5123599,20.9184
"2023-05-25 00:00:00",17,12.96597,0.3576069,0.5116569,21.84806,0.3396927,0.5423714,20.17169,0.3287106,0.6502064,19.67518
