"TOA5","S1M","CR200X","23673","CR200X.Std.04","CSU_3depths.CR2","51716","Table2"
"TIMESTAMP","RECORD","BattV_Min","VWC_1_Avg","EC_1_Avg","T_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-04-27 00:00:00",0,12.55045,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-04-29 00:00:00",1,12.51184,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-04-29 12:00:00",2,12.4472,0.01441765,0.001967917,12.44615,0.003653751,0.002015695,12.9048,0.004214446,0.001805138,12.62007
"2023-04-30 00:00:00",3,12.49001,0.07620603,0.03503587,17.07037,0.06726203,0.03580852,17.21785,0.07827272,0.03578225,17.24329
"2023-04-30 12:00:00",4,12.46063,0.07402636,0.0315832,8.375544,0.06475566,0.03246585,8.358144,0.07495829,0.03257671,8.87329
"2023-05-01 00:00:00",5,12.47742,0.07521684,0.0330992,19.47432,0.0666866,0.03417895,19.69476,0.07741238,0.03386796,19.55355
"2023-05-01 12:00:00",6,12.43713,0.05907877,0.02465345,10.03417,0.05166135,0.02566732,9.792048,0.05990294,0.02550987,9.825637
"2023-05-02 00:00:00",7,12.46567,0,2.833331E-05,25.03564,0,8.319454E-05,24.91632,0,-9.777797E-05,24.29073
"2023-05-02 12:00:00",8,12.45391,0,6.458336E-05,12.64474,0,8.763897E-05,12.64719,0,-9.87501E-05,13.09196
"2023-05-03 00:00:00",9,12.46567,0,1.361111E-05,21.76636,0,0.0001009724,21.63578,0,-0.0001181947,21.6801
"2023-05-03 12:00:00",10,12.44384,0,4.416663E-05,15.83259,0,9.87501E-05,15.65162,0,-0.0001383336,15.92351
"2023-05-04 00:00:00",11,12.44384,0,1.777778E-05,19.73707,0,9.861127E-05,19.69209,0,-0.000125417,19.81843
"2023-05-16 00:00:00",0,0,0.1189586,0.08830731,20.74518,0.1719427,0.1620226,19.33589,0.2521871,0.7065618,17.85738
"2023-05-16 12:00:00",1,12.56472,0.1139251,0.07643571,15.60807,0.167724,0.1500339,14.90102,0.2476005,0.6744755,14.00374
"2023-05-17 00:00:00",2,12.81823,0.1190616,0.08356207,25.9489,0.1712139,0.1581427,23.79954,0.2468194,0.6976978,21.88969
"2023-05-17 12:00:00",3,12.77374,0.1118987,0.07207546,15.68709,0.166029,0.1446227,14.98558,0.2443652,0.663833,14.12765
"2023-05-18 00:00:00",4,12.88874,0.1171381,0.07872434,26.24919,0.1697598,0.151447,23.8591,0.2442793,0.6851501,21.76218
"2023-05-18 12:00:00",5,12.86104,0.1117889,0.07096596,18.14943,0.1663183,0.1427133,16.97687,0.2430999,0.6651753,16.20513
"2023-05-19 00:00:00",6,12.95422,0.116297,0.0763557,27.46072,0.1694779,0.1497074,24.45476,0.243208,0.6860429,22.43
