"TOA5","S3T","CR200X","23124","CR200X.Std.04","CSU_3depths.CR2","51716","Table3"
"TIMESTAMP","RECORD","VWC_1_Avg","EC_1_Avg","T_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg"
"TS","RN","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-04-30 00:00:00",0,0,0,0,0.08643729,0.04349249,16.75828,0.09497097,0.03896513,16.61429
"2023-05-01 00:00:00",1,0,0,0,0.08427853,0.04096596,13.4472,0.09280495,0.03677734,13.68971
"2023-05-02 00:00:00",2,0,0,0,0.03334541,0.01588942,16.79477,0.03676656,0.01430004,17.05902
"2023-05-03 00:00:00",3,0,0,0,0,-3.166668E-05,17.05951,0,3.763894E-05,17.3633
"2023-05-04 00:00:00",4,0,0,0,0,-5.763891E-05,17.84135,0,3.861116E-05,18.02688
"2023-05-05 00:00:00",5,0,0,0,0,-6.194453E-05,19.7491,0,3.319445E-05,19.89423
"2023-05-06 00:00:00",6,0,0,0,0,-5.38195E-05,18.15479,0,2.131942E-05,18.34878
"2023-05-07 00:00:00",7,0,0,0,0,-5.92362E-05,19.73625,0,4.423615E-05,19.77297
"2023-05-08 00:00:00",8,0,0,0,0,-6.840281E-05,18.18023,0,3.249999E-05,18.179
"2023-05-09 00:00:00",9,0,0,0,0,-3.777782E-05,17.91895,0,4.722228E-05,18.06951
"2023-05-17 00:00:00",0,0,0,0,0.1948446,0.5690981,23.63016,0.3990419,1.515682,20.33094
"2023-05-18 00:00:00",1,0,0,0,0.1924381,0.5641112,19.44553,0.3933236,1.47272,17.29657
"2023-05-19 00:00:00",2,0,0,0,0.191509,0.5781281,20.89938,0.3942718,1.487276,18.8387
"2023-05-20 00:00:00",3,0,0,0,0.1922493,0.5766783,21.06227,0.3923929,1.483626,19.01947
"2023-05-21 00:00:00",4,0,0,0,0.1916568,0.5809016,21.18329,0.3903213,1.479046,19.11293
"2023-05-22 00:00:00",5,0,0,0,0.1898693,0.5859936,21.02853,0.3864889,1.459715,19.18046
"2023-05-23 00:00:00",6,0,0,0,0.1886936,0.5883461,20.79242,0.3831432,1.43753,19.26446
"2023-05-24 00:00:00",7,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-05-25 00:00:00",8,"NAN","NAN","NAN",0.295209,1.148981,21.1216,0.4283808,1.685197,20.32553
"2023-05-26 00:00:00",9,"NAN","NAN","NAN",0.356999,1.466192,18.94423,0.4665323,1.849591,18.7136
"2023-05-27 00:00:00",10,"NAN","NAN","NAN",0.3464492,1.43611,18.79137,0.4477096,1.650843,18.36013
"2023-05-28 00:00:00",11,"NAN","NAN","NAN",0.3407784,1.390043,18.65677,0.4353851,1.569673,18.24475
"2023-05-29 00:00:00",12,"NAN","NAN","NAN",0.3336708,1.370347,18.68915,0.4289047,1.503587,18.13095
"2023-05-30 00:00:00",13,"NAN","NAN","NAN",0.3338628,1.370591,19.59066,0.4252408,1.491496,18.60191
"2023-05-31 00:00:00",14,"NAN","NAN","NAN",0.3326875,1.361638,20.07603,0.4231811,1.485244,19.09208
"2023-06-01 00:00:00",15,"NAN","NAN","NAN",0.3294812,1.341919,20.0338,0.4205819,1.465854,19.21725
"2023-06-02 00:00:00",16,"NAN","NAN","NAN",0.3263906,1.321299,19.93251,0.417913,1.445297,19.22303
"2023-06-03 00:00:00",17,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-06-04 00:00:00",18,"NAN","NAN","NAN",0.3716239,1.361706,18.34623,0.436141,1.42112,18.29412
"2023-06-05 00:00:00",19,"NAN","NAN","NAN",0.3619485,1.327581,19.07436,0.419228,1.288341,18.39353
"2023-06-06 00:00:00",20,"NAN","NAN","NAN",0.3388008,1.298307,19.46318,0.4114622,1.237984,18.69865
"2023-06-07 00:00:00",21,"NAN","NAN","NAN",0.3316808,1.274219,19.56888,0.4061839,1.203376,18.87035
"2023-06-08 00:00:00",0,0.3242379,0.48937,22.95457,0.3273036,1.255049,19.9059,0.400515,1.164717,18.78485
"2023-06-09 00:00:00",1,0.3139282,0.4659649,21.79026,0.3251451,1.236814,20.01722,0.3991116,1.159453,19.11226
