"TOA5","S3M","CR200X","23118","CR200X.Std.04","CSU_3depths.CR2","51716","Public"
"TIMESTAMP","RECORD","BattV","VWC_1","EC_1","T_1","P_1","PA_1","VR_1","VWC_2","EC_2","T_2","P_2","PA_2","VR_2","VWC_3","EC_3","T_3","P_3","PA_3","VR_3"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless"
"","","","","","","","","","","","","","","","","","","","",""
"2023-05-17 10:07:57",144,13.37898,0.0424,0.0505,21.3573,3.492,1.2444,1.0638,0.0762,0.1024,19.2523,4.8529,1.3156,1.1255,0.089,0.1952,17.0165,5.3878,1.3383,1.2456
"2023-05-17 10:09:47",146,13.38065,0.0424,0.0506,21.393,3.4919,1.2444,1.0638,0.0764,0.1016,19.2797,4.8586,1.3156,1.1245,0.0893,0.1937,17.0056,5.3993,1.3383,1.2436
"2023-05-29 17:00:38",554,13.23711,0.2276,0.4218,22.7282,12.1103,1.5892,1.5358,0.1402,0.6385,19.5614,7.6525,1.5247,1.7911,0.15,0.4061,18.5714,8.1118,1.4694,1.5121
"2023-06-09 15:13:55",440,13.25558,0.2191,0.3431,21.8182,11.6379,1.5654,1.4352,0.1538,0.5677,19.9115,8.2916,1.5247,1.7025,0.1519,0.4051,19.452,8.2018,1.4716,1.5108
"2023-06-12 10:43:31",197,13.27656,0.2005,0.3122,21.3326,10.6369,1.5349,1.3958,0.1475,0.5609,21.2148,7.9949,1.5157,1.694,0.143,0.3902,20.6504,7.785,1.4569,1.4918
"2023-06-13 15:49:40",486,13.35631,0.1903,0.3224,23.1249,10.1038,1.5225,1.4089,0.145,0.5488,21.2367,7.8785,1.5101,1.6789,0.1389,0.373,20.5026,7.5939,1.4479,1.47
"2023-06-21 09:51:29",128,13.33533,0.259,0.3411,20.812,13.9522,1.622,1.4327,0.2289,0.6364,21.1517,12.1834,1.631,1.7884,0.1958,0.4026,20.7052,10.3856,1.5293,1.5076
"2023-07-01 10:01:42",135,13.36219,0.2714,0.3114,19.5942,14.7198,1.6366,1.3949,0.2479,0.5196,20.1851,13.285,1.6355,1.6423,0.2582,0.2369,20.1139,13.9052,1.5948,1.298
"2023-07-20 09:27:28",96,13.27573,0.2956,0.3667,23.1856,16.313,1.6796,1.4654,0.2636,0.4968,23.3898,14.2354,1.6536,1.6139,0.2821,0.2581,23.1249,15.4117,1.6344,1.3248
"2023-08-08 16:07:26",489,13.19514,0.2954,0.3906,22.8135,16.2943,1.6819,1.4959,0.2668,0.4493,22.4447,14.4348,1.6513,1.5547,0.2956,0.314,22.3567,16.3106,1.6615,1.3954
"2023-08-23 11:23:51",182,13.23963,0.1695,0.245,21.9857,9.0539,1.4807,1.3102,0.2318,0.3847,22.4365,12.3486,1.5926,1.4744,0.2788,0.3161,22.552,15.1929,1.6355,1.3981
"2023-09-11 09:27:57",65,13.45537,0.2909,0.3803,19.0144,15.9932,1.6739,1.4828,0.2642,0.3848,19.5641,14.271,1.6389,1.4745,0.269,0.2598,19.7118,14.5706,1.614,1.3269
