"TOA5","S1B","CR200X","23666","CR200X.Std.04","CSU_3depths.CR2","51716","Public"
"TIMESTAMP","RECORD","BattV","VWC_1","EC_1","T_1","P_1","PA_1","VR_1","VWC_2","EC_2","T_2","P_2","PA_2","VR_2","VWC_3","EC_3","T_3","P_3","PA_3","VR_3"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless"
"","","","","","","","","","","","","","","","","","","","",""
"2023-05-17 09:08:49",7060,13.57289,0.1425,0.4231,18.2924,7.7601,1.4784,1.536,0.1495,0.7119,18.0571,8.0895,1.5474,1.8985,0.1258,1.1559,17.5371,6.9959,1.6479,2.5131
"2023-05-27 17:00:24",21932,13.36806,0.2,0.6877,23.8624,10.6091,1.605,1.8755,0.16,0.5852,20.4013,8.5926,1.5304,1.737,0.09,1.0876,19.6133,5.4303,1.5948,2.4218
"2023-05-27 17:05:24",21937,13.36471,0.1998,0.6891,23.8845,10.5958,1.605,1.8773,0.16,0.5852,20.4013,8.5927,1.5304,1.737,0.0897,1.0886,19.6133,5.4141,1.5948,2.4232
"2023-05-27 17:07:24",21939,13.37814,0.2008,0.6885,23.9011,10.6512,1.6061,1.8765,0.1596,0.5873,20.4341,8.5745,1.5304,1.7396,0.0905,1.0862,19.627,5.4506,1.5948,2.42
"2023-05-27 17:08:28",21940,13.38569,0.2007,0.6891,23.9205,10.6454,1.6061,1.8773,0.1599,0.586,20.4314,8.5858,1.5304,1.738,0.0898,1.0882,19.6243,5.4213,1.5948,2.4226
"2023-05-27 17:17:13",21949,13.35295,0.2005,0.6905,24.0118,10.6321,1.6061,1.8792,0.1597,0.5871,20.4779,8.576,1.5304,1.7394,0.0896,1.0887,19.6598,5.4132,1.5948,2.4233
"2023-05-27 17:19:03",21951,13.37982,0.2012,0.6913,24.0561,10.6742,1.6073,1.8802,0.1624,0.572,20.4451,8.7079,1.5304,1.7201,0.1009,1.0566,19.6079,5.8934,1.5948,2.3804
"2023-05-29 16:41:53",24793,13.3496,0.2153,0.7663,25.5129,11.4293,1.64,1.977,0.165,0.6143,20.8613,8.8357,1.5428,1.774,0.0967,1.1222,19.772,5.7154,1.6118,2.468
"2023-05-31 15:11:42",27584,13.3496,0.2065,0.7308,22.4337,10.9534,1.622,1.9311,0.1653,0.6333,20.2781,8.8473,1.5474,1.7982,0.107,1.1687,20.1331,6.1583,1.6355,2.5302
"2023-05-31 15:16:52",27589,13.34624,0.2063,0.7322,22.5052,10.9401,1.622,1.9329,0.1655,0.6321,20.3028,8.8584,1.5474,1.7967,0.1064,1.1703,20.1085,6.132,1.6355,2.5324
"2023-06-01 16:30:17",29103,13.51413,0.2089,0.7225,22.1615,11.0843,1.6231,1.9203,0.1664,0.6476,20.5957,8.9021,1.5519,1.8164,0.1124,1.1861,20.1003,6.3949,1.6457,2.5535
"2023-06-06 16:10:28",36283,13.42011,0.2262,0.8729,23.4285,12.0322,1.6762,2.1152,0.2378,0.7872,20.7271,12.6947,1.6672,1.9949,0.1502,1.2788,19.9251,8.1204,1.7067,2.678
