"TOA5","S1M","CR200X","23673","CR200X.Std.04","CSU_3depths.CR2","51716","Table3"
"TIMESTAMP","RECORD","VWC_1_Avg","EC_1_Avg","T_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg"
"TS","RN","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-04-27 00:00:00",0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-04-29 00:00:00",1,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-04-30 00:00:00",2,0.04531181,0.0185019,14.75827,0.03545788,0.01891211,15.06133,0.04124361,0.01879369,14.93169
"2023-05-01 00:00:00",3,0.07462154,0.0323412,13.92493,0.06572098,0.03332238,14.02645,0.07618531,0.03322231,14.21341
"2023-05-02 00:00:00",4,0.02953938,0.01234088,17.5349,0.02583068,0.01287521,17.35419,0.02995147,0.01270609,17.05817
"2023-05-03 00:00:00",5,0,3.909725E-05,17.20556,0,9.430596E-05,17.14149,0,-0.0001084728,17.38601
"2023-05-04 00:00:00",6,0,3.097225E-05,17.78482,0,9.868091E-05,17.67186,0,-0.000131876,17.87097
"2023-05-16 00:00:00",0,0.1189586,0.08830731,20.74518,0.1719427,0.1620226,19.33589,0.2521871,0.7065618,17.85738
"2023-05-17 00:00:00",1,0.1164938,0.07999893,20.77847,0.1694691,0.1540882,19.35027,0.24721,0.6860865,17.94673
"2023-05-18 00:00:00",2,0.1145185,0.07539992,20.96813,0.1678942,0.1480346,19.42231,0.2443218,0.6744912,17.94491
"2023-05-19 00:00:00",3,0.1140431,0.07366085,22.80507,0.1678986,0.1462105,20.71583,0.2431541,0.6756089,19.31757
"2023-05-20 00:00:00",4,0.1133958,0.06222752,22.94211,0.1663315,0.129021,21.08941,0.2417598,0.6690243,19.55015
"2023-05-21 00:00:00",5,0.1123491,0.05602051,23.1018,0.1648274,0.1171956,21.26691,0.2404131,0.6641605,19.67445
"2023-05-22 00:00:00",6,0.1102668,0.05575416,22.66141,0.1637073,0.1163796,21.04472,0.2382384,0.6577695,19.65925
"2023-05-23 00:00:00",7,0.1086536,0.05476388,22.40994,0.162872,0.1155703,21.1154,0.2364938,0.6510262,19.89212
"2023-05-24 00:00:00",8,0.1776131,0.179815,24.78239,0.1847224,0.2003384,23.16498,0.2404577,0.6744213,22.07856
"2023-05-25 00:00:00",9,0.4074827,0.6261271,20.61066,0.3494285,0.6886787,20.54397,0.3711225,1.116208,20.00291
"2023-05-26 00:00:00",10,0.3862753,0.5904734,19.69345,0.3449128,0.6502815,19.18227,0.3768668,1.076778,18.68145
"2023-05-27 00:00:00",11,0.3733992,0.57357,19.79391,0.3394108,0.6425453,19.01971,0.3733087,1.04509,18.42193
"2023-05-28 00:00:00",12,0.3631118,0.5575976,19.74657,0.3343895,0.6393187,19.01754,0.370382,1.026054,18.39345
"2023-05-29 00:00:00",13,0.3546118,0.5458624,19.81638,0.3295816,0.6352354,18.87135,0.3677946,1.00829,18.24462
"2023-05-30 00:00:00",14,0.3479164,0.5459052,20.83446,0.3261415,0.6423295,19.46955,0.3663611,1.004686,18.53102
"2023-05-31 00:00:00",15,0.3400024,0.5338938,21.07314,0.3227578,0.6452973,19.86849,0.3652976,1.0049,18.90847
"2023-06-01 00:00:00",16,0.3316806,0.5133898,20.70874,0.3190171,0.6414328,19.82154,0.364155,0.9989232,19.00562
"2023-06-02 00:00:00",17,0.3543262,0.5170663,20.19386,0.3312352,0.65658,19.69118,0.371003,1.034447,18.98928
"2023-06-03 00:00:00",18,0.390381,0.4768674,18.16598,0.3625254,0.6015967,18.36936,0.3947536,1.101506,18.3222
"2023-06-04 00:00:00",19,0.3766583,0.4776628,18.67431,0.3546896,0.5828869,18.01694,0.3878549,1.031187,17.72939
"2023-06-05 00:00:00",20,0.3675228,0.4914104,20.12783,0.3493275,0.5870752,18.85612,0.3837115,1.004709,18.08067
"2023-06-06 00:00:00",21,0.3591125,0.4926353,20.76663,0.3443228,0.5906691,19.48219,0.3806729,0.9932773,18.5653
"2023-06-07 00:00:00",22,0.3506729,0.4813067,20.47448,0.3393312,0.5876729,19.57534,0.3779831,0.9825276,18.7915
