"TOA5","S2M","CR200X","23115","CR200X.Std.04","CSU_3depths.CR2","51716","Status"
"TIMESTAMP","RECORD","OSversion","OSDate","OSSignature","ProgName","ProgSig","CalOffset","PakBusAddress","RfInstalled","RfNetAddr","RfAddress","RfHopSeq","RfPwrMode","Rf_ForceOn","Rf_Protocol","MaxTXPacket","RfSignalLevel","RfRxPakBusCnt","VarOutOfBounds","SkipScan","TrapCode","WatchDogCnt","ResetTables","BattVoltage","SerialNum"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-04-29 12:59:01",1,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,4.375,6,12305,1,0,1,"RF1S_LH",0,1,250,71,505,0,0,0,0,0,13.26145,23115
"2023-05-01 09:17:20",2,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.5,6,12305,1,0,1,"RF1S_LH",0,1,250,71,676,0,0,0,0,0,13.60227,23115
"2023-05-07 11:10:41",3,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.5,6,12305,1,0,1,"RF1S_LH",0,1,250,70,44,0,0,0,0,0,13.51497,23115
"2023-05-07 11:13:31",7,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.375,6,12305,1,0,1,"RF1S_LH",0,1,250,67,77,0,0,0,0,0,13.51413,23115
"2023-05-15 15:17:31",1,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.375,6,12305,1,0,1,"RF1S_LH",0,1,250,67,46,0,0,0,0,0,13.21864,23115
"2023-05-15 15:18:33",2,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.375,6,12305,1,0,1,"RF1S_LH",0,1,250,59,57,0,0,0,0,0,13.22368,23115
"2023-05-15 15:19:48",3,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.375,6,12305,1,0,1,"RF1S_LH",0,1,250,65,66,0,0,0,0,0,13.21864,23115
"2023-05-15 15:21:33",4,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.375,6,12305,1,0,1,"RF1S_LH",0,1,250,65,80,0,0,0,0,0,13.21864,23115
"2023-05-15 16:33:12",10,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.375,6,12305,1,0,1,"RF1S_LH",0,1,250,64,135,0,0,0,0,0,13.23375,23115
"2023-05-15 16:33:57",11,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.375,6,12305,1,0,1,"RF1S_LH",0,1,250,61,168,0,0,0,0,0,13.19514,23115
"2023-05-16 10:10:03",12,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.5,6,12305,1,0,1,"RF1S_LH",0,1,250,71,210,0,0,0,0,0,13.42599,23115
"2023-05-16 10:10:21",13,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.5,6,12305,1,0,1,"RF1S_LH",0,1,250,70,212,0,0,0,0,0,13.43438,23115
"2023-05-16 14:42:12",14,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.375,6,12305,1,0,1,"RF1S_LH",0,1,250,71,278,0,0,0,0,0,13.28916,23115
"2023-05-16 14:44:29",15,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.375,6,12305,1,0,1,"RF1S_LH",0,1,250,71,316,0,0,0,0,0,13.29084,23115
"2023-05-17 09:36:05",17,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.5,6,12305,1,0,1,"RF1S_LH",0,1,250,71,407,0,0,0,0,0,13.46292,23115
"2023-05-17 09:36:46",18,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,3.375,6,12305,1,0,1,"RF1S_LH",0,1,250,71,419,0,0,0,0,0,13.4604,23115
