"TOA5","S2T","CR200X","23669","CR200X.Std.04","CSU_3depths.CR2","51716","Table2"
"TIMESTAMP","RECORD","BattV_Min","VWC_1_Avg","EC_1_Avg","T_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-05-12 12:00:00",0,12.98108,0,0.0002285714,16.92397,0,-2.857143E-05,16.57688,0,-6.756246E-12,17.20142
"2023-05-13 00:00:00",1,12.97353,0,0.000186528,21.0229,0,4.861108E-05,20.68633,"NAN","NAN","NAN"
"2023-05-13 12:00:00",2,12.95338,0,0.0002394453,12.13492,0,9.763897E-05,13.02895,"NAN","NAN","NAN"
"2023-05-14 00:00:00",3,12.97437,0,0.0001791669,24.74378,0,5.625002E-05,24.72164,"NAN","NAN","NAN"
"2023-05-14 12:00:00",4,12.96177,0,0.000402084,15.32182,0,0.00021375,15.63881,"NAN","NAN","NAN"
"2023-05-15 00:00:00",5,12.96681,0,0.000367085,22.12166,0,0.0002000007,21.7834,"NAN","NAN","NAN"
"2023-05-15 12:00:00",6,12.93995,0,0.0002233341,13.98883,0,5.51389E-05,14.5573,"NAN","NAN","NAN"
"2023-05-16 00:00:00",7,12.97185,0.0759569,0.0968108,26.59031,0.1008798,0.1901627,26.61131,"NAN","NAN","NAN"
"2023-05-16 12:00:00",8,13.06922,0.1341352,0.1569465,15.1466,0.1833424,0.3337665,14.89826,"NAN","NAN","NAN"
"2023-05-17 00:00:00",9,13.17667,0.1393303,0.1733543,25.41701,0.1851364,0.3488887,23.00738,"NAN","NAN","NAN"
"2023-05-17 12:00:00",10,13.13974,0.1311871,0.1501532,15.4781,0.1811298,0.3315222,15.07636,"NAN","NAN","NAN"
"2023-05-18 00:00:00",11,13.19514,0.1371703,0.1663137,26.6302,0.1838753,0.347002,23.13787,"NAN","NAN","NAN"
"2023-05-18 12:00:00",12,13.15988,0.1313001,0.1486021,18.24663,0.1817226,0.3385339,16.90947,"NAN","NAN","NAN"
"2023-05-19 00:00:00",13,13.21948,0.1353778,0.1639603,27.22127,0.1834524,0.3503332,23.99741,"NAN","NAN","NAN"
"2023-05-19 12:00:00",14,13.17667,0.1282575,0.142942,16.7674,0.180361,0.3335997,16.05035,"NAN","NAN","NAN"
"2023-05-20 00:00:00",15,13.21193,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-05-20 12:00:00",16,13.1666,0.1282103,0.1373054,16.86759,0.1789169,0.3041828,16.23251,"NAN","NAN","NAN"
"2023-05-21 00:00:00",17,13.21948,0.1336743,0.1555995,28.91602,0.1814206,0.3186537,25.314,"NAN","NAN","NAN"
"2023-05-21 12:00:00",18,13.17163,0.126122,0.1358545,16.88445,0.177699,0.3063644,16.28212,"NAN","NAN","NAN"
"2023-05-22 00:00:00",19,13.24383,0.1309197,0.1517828,27.39131,0.1801214,0.319723,24.78731,"NAN","NAN","NAN"
