"TOA5","S2T","CR200X","23669","CR200X.Std.04","CSU_3depths.CR2","51716","Table3"
"TIMESTAMP","RECORD","VWC_1_Avg","EC_1_Avg","T_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg"
"TS","RN","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-05-13 00:00:00",0,0,0.00018733,20.94472,0,4.713894E-05,20.60795,"NAN","NAN","NAN"
"2023-05-14 00:00:00",1,0,0.0002093062,18.43936,0,7.694458E-05,18.87527,"NAN","NAN","NAN"
"2023-05-15 00:00:00",2,0,0.0003845825,18.72173,0,0.0002068748,18.71109,"NAN","NAN","NAN"
"2023-05-16 00:00:00",3,0.03797845,0.04851707,20.28957,0.05043988,0.09510892,20.58432,"NAN","NAN","NAN"
"2023-05-17 00:00:00",4,0.1367327,0.1651505,20.28181,0.1842393,0.3413279,18.95284,"NAN","NAN","NAN"
"2023-05-18 00:00:00",5,0.1341787,0.1582335,21.05415,0.1825023,0.3392625,19.10711,"NAN","NAN","NAN"
"2023-05-19 00:00:00",6,0.1333391,0.1562812,22.73396,0.1825873,0.3444337,20.45344,"NAN","NAN","NAN"
"2023-05-20 00:00:00",7,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-05-21 00:00:00",8,0.130942,0.1464524,22.89181,0.1801684,0.3114182,20.77327,"NAN","NAN","NAN"
"2023-05-22 00:00:00",9,0.1285209,0.1438186,22.13788,0.1789103,0.3130436,20.53471,"NAN","NAN","NAN"
"2023-05-23 00:00:00",10,0.1268763,0.1405624,21.907,0.17829,0.3141682,20.66186,"NAN","NAN","NAN"
"2023-05-24 00:00:00",11,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-05-25 00:00:00",12,0.372015,0.4961885,18.83025,0.3815763,0.8799334,18.86526,"NAN","NAN","NAN"
"2023-05-26 00:00:00",13,0.3301546,0.454904,19.32492,0.3528005,0.8242632,18.71249,"NAN","NAN","NAN"
"2023-05-27 00:00:00",14,0.3159464,0.4439902,19.09889,0.3343233,0.77896,18.61104,"NAN","NAN","NAN"
"2023-05-28 00:00:00",15,0.302449,0.4279622,18.6068,0.3252966,0.7706555,18.39511,"NAN","NAN","NAN"
"2023-05-29 00:00:00",16,0.29066,0.416711,19.02814,0.3180726,0.7636213,18.30227,"NAN","NAN","NAN"
"2023-05-30 00:00:00",17,0.2782788,0.4089426,20.13736,0.3118946,0.7707434,19.08807,"NAN","NAN","NAN"
"2023-05-31 00:00:00",18,0.264052,0.3894327,20.13865,0.3046969,0.764759,19.43307,"NAN","NAN","NAN"
"2023-06-01 00:00:00",19,0.2503953,0.36481,19.59801,0.2973213,0.7468573,19.30091,"NAN","NAN","NAN"
"2023-06-02 00:00:00",20,0.347331,0.4404955,18.26507,0.3722535,0.731928,18.87071,"NAN","NAN","NAN"
"2023-05-13 00:00:00",0,0,0.00018733,20.94472,0,4.713894E-05,20.60795,"NAN","NAN","NAN"
"2023-05-14 00:00:00",1,0,0.0002093062,18.43936,0,7.694458E-05,18.87527,"NAN","NAN","NAN"
"2023-05-15 00:00:00",2,0,0.0003845825,18.72173,0,0.0002068748,18.71109,"NAN","NAN","NAN"
"2023-05-16 00:00:00",3,0.03797845,0.04851707,20.28957,0.05043988,0.09510892,20.58432,"NAN","NAN","NAN"
"2023-05-17 00:00:00",4,0.1367327,0.1651505,20.28181,0.1842393,0.3413279,18.95284,"NAN","NAN","NAN"
"2023-05-18 00:00:00",5,0.1341787,0.1582335,21.05415,0.1825023,0.3392625,19.10711,"NAN","NAN","NAN"
"2023-05-19 00:00:00",6,0.1333391,0.1562812,22.73396,0.1825873,0.3444337,20.45344,"NAN","NAN","NAN"
"2023-05-20 00:00:00",7,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-05-21 00:00:00",8,0.130942,0.1464524,22.89181,0.1801684,0.3114182,20.77327,"NAN","NAN","NAN"
"2023-05-22 00:00:00",9,0.1285209,0.1438186,22.13788,0.1789103,0.3130436,20.53471,"NAN","NAN","NAN"
