"TOA5","S3T","CR200X","23124","CR200X.Std.04","CSU_3depths.CR2","51716","Table2"
"TIMESTAMP","RECORD","BattV_Min","VWC_1_Avg","EC_1_Avg","T_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-04-30 00:00:00",0,12.97772,0,0,0,0.08643729,0.04349249,16.75828,0.09497097,0.03896513,16.61429
"2023-04-30 12:00:00",1,12.91225,0,0,0,0.08285224,0.03974755,6.818197,0.09152866,0.03576239,7.645203
"2023-05-01 00:00:00",2,12.97437,0,0,0,0.08570437,0.04218448,20.07623,0.09408106,0.03779225,19.73422
"2023-05-01 12:00:00",3,12.89462,0,0,0,0.06669082,0.03182339,8.59642,0.07353313,0.02857682,9.080635
"2023-05-02 00:00:00",4,12.98528,0,0,0,0,-4.458328E-05,24.99309,0,2.333333E-05,25.03742
"2023-05-02 12:00:00",5,12.95926,0,0,0,0,-9.166669E-06,12.61873,0,6.125002E-05,13.14658
"2023-05-03 00:00:00",6,12.97772,0,0,0,0,-5.416667E-05,21.50024,0,1.402778E-05,21.58002
"2023-05-03 12:00:00",7,12.95926,0,0,0,0,-5.402774E-05,15.73953,0,4.138885E-05,15.92483
"2023-05-04 00:00:00",8,12.96681,0,0,0,0,-6.124999E-05,19.94318,0,3.58333E-05,20.12893
"2023-05-04 12:00:00",9,12.91896,0,0,0,0,-5.541665E-05,18.49732,0,4.402774E-05,18.61523
"2023-05-05 00:00:00",10,12.96429,0,0,0,0,-6.84722E-05,21.0009,0,2.236111E-05,21.17321
"2023-05-05 12:00:00",11,12.94583,0,0,0,0,-5.222217E-05,16.61063,0,1.652777E-05,16.87839
"2023-05-06 00:00:00",12,12.93827,0,0,0,0,-5.541668E-05,19.69894,0,2.611111E-05,19.81919
"2023-05-06 12:00:00",13,12.94247,0,0,0,0,-6.52778E-05,19.37168,0,4.333329E-05,19.40627
"2023-05-07 00:00:00",14,12.94247,0,0,0,0,-5.319444E-05,20.10086,0,4.513887E-05,20.13961
"2023-05-07 12:00:00",15,12.93072,0,0,0,0,-6.77778E-05,19.1652,0,5.041662E-05,19.20905
"2023-05-08 00:00:00",16,12.86608,0,0,0,0,-6.90278E-05,17.19522,0,1.458334E-05,17.14896
"2023-05-08 12:00:00",17,12.83922,0,0,0,0,-1.361111E-05,14.90365,0,5.666664E-05,15.75501
"2023-05-09 00:00:00",18,12.85601,0,0,0,0,-6.194449E-05,20.93428,0,3.777775E-05,20.38402
"2023-05-16 12:00:00",0,0,0,0,0,0.1951727,0.541456,26.3488,0.3945485,1.471927,18.58879
"2023-05-17 00:00:00",1,13.03313,0,0,0,0.1948142,0.571632,23.38094,0.3994538,1.519693,20.49063
"2023-05-17 12:00:00",2,12.96849,0,0,0,0.1923194,0.5512439,15.52593,0.3906642,1.445083,14.63499
"2023-05-18 00:00:00",3,13.03565,0,0,0,0.1925569,0.5769789,23.36516,0.3959833,1.500356,19.95814
