"TOA5","S4B","CR200X","23664","CR200X.Std.04","CSU_3depths.CR2","51716","Table2"
"TIMESTAMP","RECORD","BattV_Min","VWC_1_Avg","EC_1_Avg","T_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-04-29 00:00:00",0,11.26191,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-04-29 12:00:00",1,10.24787,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2023-04-30 00:00:00",2,10.29488,"NAN","NAN","NAN",0.06982993,0.05094513,21.82061,0.08539039,0.08678285,22.95508
"2023-04-30 12:00:00",3,11.51123,"NAN","NAN","NAN",0.06481641,0.04070113,8.381492,0.0789174,0.07032582,8.328112
"2023-05-01 00:00:00",4,11.83609,"NAN","NAN","NAN",0.07211301,0.04763741,24.46107,0.08604407,0.07668337,26.15149
"2023-05-01 00:00:00",4,11.83609,"NAN","NAN","NAN",0.07211301,0.04763741,24.46107,0.08604407,0.07668337,26.15149
"2023-05-01 12:00:00",5,11.64973,"NAN","NAN","NAN",0.0647441,0.03835975,10.73084,0.07768317,0.06103638,10.88719
"2023-05-02 00:00:00",6,11.7639,"NAN","NAN","NAN",0.02400668,0.01566989,24.49443,0.04425138,0.04012203,25.61975
"2023-05-02 12:00:00",7,11.64973,"NAN","NAN","NAN",0,0.0008076378,11.63857,0.02111376,0.02009876,11.20886
"2023-05-03 00:00:00",8,11.56915,"NAN","NAN","NAN",0,0.0008340271,20.41195,0.02315143,0.0220217,20.14366
"2023-05-03 12:00:00",9,11.46002,"NAN","NAN","NAN",0,0.0006666672,7.374863,0.01953069,0.01753418,7.305889
"2023-05-04 00:00:00",10,11.50955,"NAN","NAN","NAN",0,0.000769307,23.62053,0.02282649,0.0207532,22.80297
"2023-05-04 12:00:00",11,11.41553,"NAN","NAN","NAN",0.01402291,0.03055291,16.84917,0.02312575,0.0196889,16.36938
"2023-05-05 00:00:00",12,11.43652,"NAN","NAN","NAN",0.01398291,0.06136066,20.90332,0.02897217,0.0274643,20.44919
"2023-05-05 12:00:00",13,11.37356,"NAN","NAN","NAN",0.004064707,0.03515328,8.921575,0.02482808,0.02427361,8.473421
"2023-05-06 00:00:00",14,11.38867,"NAN","NAN","NAN",0,0.02587166,17.48533,0.02569597,0.02694401,16.68123
"2023-05-06 12:00:00",15,11.30221,"NAN","NAN","NAN",0,0.01942641,10.45963,0.02291613,0.02380127,9.593501
"2023-05-07 00:00:00",16,11.73368,"NAN","NAN","NAN",0,0.01666483,19.22438,0.02225681,0.02759096,18.20368
"2023-05-07 12:00:00",17,11.62959,"NAN","NAN","NAN",0,0.01216541,11.88439,0.02001363,0.02278667,11.51969
"2023-05-08 00:00:00",18,11.82014,"NAN","NAN","NAN",0,0.01135488,17.62023,0.02108825,0.02501539,17.53402
"2023-05-08 12:00:00",19,11.65645,"NAN","NAN","NAN",0,0.00842403,8.623027,0.01842558,0.02036003,7.919527
