"TOA5","S2M","CR200X","23115","CR200X.Std.04","CSU_3depths.CR2","51716","Public"
"TIMESTAMP","RECORD","BattV","VWC_1","EC_1","T_1","P_1","PA_1","VR_1","VWC_2","EC_2","T_2","P_2","PA_2","VR_2","VWC_3","EC_3","T_3","P_3","PA_3","VR_3"
"2023-05-29 16:34:43",24713,13.29503,0.3086,0.4316,24.2944,17.2165,1.7056,1.5477,0.2839,0.4242,18.9898,15.5254,1.6717,1.5427,0.2586,0.2757,17.9941,13.9289,1.6084,1.3604
"2023-06-01 16:44:36",29043,13.44529,0.2756,0.3756,20.7709,14.9914,1.6491,1.4761,0.2628,0.4012,19.0636,14.1864,1.6378,1.5131,0.2476,0.2612,18.5604,13.2647,1.5903,1.3415
"2023-06-01 16:48:17",29047,13.43858,0.2763,0.3771,20.7655,15.0319,1.6502,1.4781,0.2635,0.4021,19.0554,14.2293,1.6389,1.5143,0.2491,0.2612,18.5741,13.3555,1.5926,1.3415
"2023-06-06 16:36:02",36235,13.35211,0.3014,0.4106,22.6511,16.7065,1.692,1.5209,0.2846,0.4423,19.3727,15.5743,1.6751,1.5661,0.275,0.2988,18.5932,14.9505,1.6355,1.3909
"2023-06-06 16:40:42",36239,13.34288,0.3013,0.4116,22.6869,16.7013,1.692,1.5222,0.2846,0.4429,19.411,15.5709,1.6751,1.5668,0.275,0.298,18.5577,14.9542,1.6355,1.3898
"2023-06-08 16:18:32",39097,13.29251,0.276,0.3982,25.5799,15.016,1.6525,1.505,0.2693,0.4237,19.7528,14.5906,1.6502,1.5421,0.2674,0.2901,18.689,14.4682,1.6231,1.3794
"2023-06-09 15:11:45",40471,13.2581,0.259,0.3631,24.4248,13.9527,1.6231,1.4602,0.2611,0.4028,19.6516,14.0814,1.6355,1.5152,0.2622,0.2879,19.0745,14.1492,1.6152,1.3765
"2023-06-12 10:20:02",44500,13.38485,0.2077,0.2915,21.1079,11.018,1.5394,1.369,0.2339,0.3743,20.7189,12.4693,1.5926,1.4784,0.2462,0.278,20.3082,13.1809,1.5903,1.3635
"2023-06-13 15:47:27",46267,13.39828,0.1857,0.2666,24.558,9.8674,1.5044,1.3373,0.2141,0.3572,21.1079,11.3611,1.562,1.4564,0.2351,0.263,20.2535,12.536,1.5722,1.3437
"2023-06-21 09:54:09",57434,13.35211,0.1286,0.1857,21.3409,7.1208,1.4083,1.2345,0.1265,0.2422,22.1698,7.0252,1.4196,1.3087,0.1338,0.1507,21.9143,7.3589,1.4083,1.1966
"2023-06-21 09:55:05",57435,13.33952,0.1286,0.1859,21.3299,7.1199,1.4083,1.2347,0.1264,0.2427,22.1615,7.0217,1.4196,1.3094,0.1337,0.1512,21.8869,7.3555,1.4083,1.1973
"2023-07-01 09:58:10",71837,13.40584,0.266,0.3356,19.4028,14.3827,1.6299,1.4251,0.2545,0.4065,20.5655,13.6784,1.6265,1.5199,0.2525,0.2672,20.634,13.5546,1.5982,1.3493
"2023-07-20 09:22:56",99163,13.33616,0.3064,0.4228,23.3401,17.0547,1.7011,1.5365,0.289,0.4883,24.2916,15.8633,1.6875,1.6255,0.2615,0.2975,24.142,14.1021,1.6152,1.3891
"2023-08-08 16:10:38",126932,13.27656,0.3037,0.4477,23.8707,16.8693,1.6999,1.5683,0.2804,0.4722,22.6373,15.2983,1.6728,1.6047,0.2988,0.3702,22.7502,16.5323,1.6796,1.4849
"2023-08-23 11:27:40",148250,13.33113,0.1306,0.2161,22.6869,7.2127,1.4174,1.2731,0.1391,0.2786,23.318,7.6009,1.4445,1.3554,0.2761,0.3245,23.8098,15.0186,1.64,1.4247
"2023-09-11 09:31:07",175494,13.45621,0.133,0.2164,20.103,7.32,1.4208,1.2734,0.1375,0.2781,21.4094,7.5282,1.4422,1.3548,0.2516,0.3485,21.6152,13.5016,1.6073,1.4563
